"cod_reg";"ano";"tri";"t01";"t02";"t03";"t04";"t05";"t09";"t10";"t11";"t12";"t13";"t14";"t15";"t16";"t17";"t18";"t19";"t20";"t201";"t202";"t203";"t21";"t22";"t23";"t24";"t25";"t26";"t27";"t28";"t29";"t30";"t31";"t32";"t33";"t34";"t35";"t36";"t37";"t38";"t39";"t40";"t41";"t42";"t43";"t44";"t45";"t46";"t47";"t48";"t49";"t50";"t51";"t52";"t53";"t54";"t55";"t56";"t57";"t58";"t59";"t60";"t61";"t62";"t63";"t65";"t66";"t67";"t68";"t69";"t70";"t71";"t72";"t73";"t74";"t75";"t76";"t77";"t78";"t79";"t80";"t81";"t82";"t83";"t84";"t85";"t86";"t87";"t88";"t89";"t90";"t91";"t92"
"20";2004;1;1662;NA;22457;691;43150;NA;630;NA;NA;NA;NA;3;NA;15122;4541;174;NA;254;NA;NA;548;NA;24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4285;NA;NA;7255;NA;NA;326;548;39;3915;1134;NA;NA;NA;NA;NA;5090;NA;NA;NA;0;NA;15;1;6;NA;4;NA;1;6;NA;0;NA;0;NA;18;NA;0;4419;NA;8883;NA;NA;4502;NA;509;NA;8086;155;NA;93513;NA;72018;14113;417;50
"30";2004;1;4841;NA;94994;2308;135489;NA;5721;NA;NA;NA;NA;5;NA;81490;9093;738;NA;487;NA;NA;789;NA;43;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20101;NA;NA;31357;NA;NA;876;1474;283;12265;5857;NA;NA;NA;NA;NA;29252;NA;NA;NA;4;NA;33;1;7;NA;4;NA;0;2;NA;17;NA;1;NA;26;NA;1;12695;NA;17437;NA;NA;3165;NA;1136;NA;58930;2561;NA;320825;NA;267764;42923;2294;30
"99";2004;1;9356;NA;145511;3864;283201;NA;7789;NA;NA;NA;NA;22;NA;135626;28382;1107;NA;1037;NA;NA;2218;NA;93;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30644;NA;NA;47346;NA;NA;1745;2357;357;22627;9550;NA;NA;NA;NA;NA;41776;NA;NA;NA;5;NA;87;3;33;NA;10;NA;3;24;NA;21;NA;1;NA;111;NA;4;23049;NA;54567;NA;NA;19077;NA;2349;NA;75025;2958;NA;583071;NA;482141;80467;3562;141
"31";2004;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"32";2004;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"33";2004;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"34";2004;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"35";2004;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"36";2004;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"37";2004;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"38";2004;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"39";2004;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"40";2004;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10";2004;2;2687;NA;28430;875;109633;NA;1537;NA;NA;NA;NA;21;NA;41305;14479;197;NA;310;NA;NA;923;NA;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7024;NA;NA;8368;NA;NA;666;476;51;6510;2840;NA;NA;NA;NA;NA;7415;NA;NA;NA;2;NA;23;0;16;NA;1;NA;1;17;NA;3;NA;1;NA;39;NA;5;6283;NA;30462;NA;NA;11975;NA;734;NA;7751;260;NA;175888;NA;147890;24583;908;53
"20";2004;2;1566;NA;22198;610;45023;NA;650;NA;NA;NA;NA;4;NA;16647;5015;174;NA;246;NA;NA;582;NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4933;NA;NA;6865;NA;NA;339;679;91;3640;1257;NA;NA;NA;NA;NA;4808;NA;NA;NA;0;NA;11;0;7;NA;1;NA;1;7;NA;0;NA;0;NA;13;NA;0;4332;NA;9463;NA;NA;4952;NA;476;NA;7896;153;NA;96209;NA;73289;14338;419;43
"30";2004;2;4466;NA;90999;2014;137793;NA;5507;NA;NA;NA;NA;8;NA;82294;9198;854;NA;396;NA;NA;798;NA;56;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21684;NA;NA;29471;NA;NA;1125;1634;382;11632;6901;NA;NA;NA;NA;NA;28288;NA;NA;NA;0;NA;39;0;9;NA;1;NA;1;1;NA;21;NA;0;NA;33;NA;4;12692;NA;18092;NA;NA;3500;NA;1110;NA;56745;2810;NA;318669;NA;264601;44786;2236;17
"99";2004;2;8719;NA;141627;3499;292449;NA;7694;NA;NA;NA;NA;33;NA;140246;28692;1225;NA;952;NA;NA;2303;NA;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;33641;NA;NA;44704;NA;NA;2130;2789;524;21782;10998;NA;NA;NA;NA;NA;40511;NA;NA;NA;2;NA;73;0;32;NA;3;NA;3;25;NA;24;NA;1;NA;85;NA;9;23307;NA;58017;NA;NA;20427;NA;2320;NA;72392;3223;NA;590766;NA;485780;83707;3563;113
"31";2004;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"32";2004;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"33";2004;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"34";2004;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"35";2004;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"36";2004;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"37";2004;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"38";2004;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"39";2004;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"40";2004;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10";2004;3;2672;NA;29676;813;109011;NA;1354;NA;NA;NA;NA;22;NA;42453;14682;218;NA;317;NA;NA;822;NA;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7103;NA;NA;9163;NA;NA;628;395;33;6441;2603;NA;NA;NA;NA;NA;7336;NA;NA;NA;1;NA;46;0;17;NA;4;NA;1;14;NA;3;NA;0;NA;43;NA;0;5805;NA;28482;NA;NA;12197;NA;692;NA;7905;285;NA;176377;NA;148190;25177;863;80
"20";2004;3;1582;NA;23091;638;46758;NA;629;NA;NA;NA;NA;3;NA;17199;5209;186;NA;219;NA;NA;540;NA;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5181;NA;NA;7089;NA;NA;325;615;75;3672;960;NA;NA;NA;NA;NA;4982;NA;NA;NA;2;NA;14;0;9;NA;2;NA;1;6;NA;1;NA;0;NA;16;NA;0;4056;NA;9434;NA;NA;4930;NA;539;NA;7718;121;NA;98364;NA;76098;14070;406;41
"30";2004;3;3935;NA;97687;2201;137503;NA;5437;NA;NA;NA;NA;3;NA;81714;9748;867;NA;446;NA;NA;849;NA;65;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23141;NA;NA;31349;NA;NA;1020;1477;288;10978;4964;NA;NA;NA;NA;NA;31608;NA;NA;NA;3;NA;39;0;10;NA;1;NA;2;1;NA;9;NA;0;NA;65;NA;4;11552;NA;17116;NA;NA;3560;NA;1226;NA;57131;2892;NA;331121;NA;274436;40642;2299;29
"99";2004;3;8189;NA;150454;3652;293272;NA;7420;NA;NA;NA;NA;28;NA;141366;29639;1271;NA;982;NA;NA;2211;NA;118;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35425;NA;NA;47601;NA;NA;1973;2487;396;21091;8527;NA;NA;NA;NA;NA;43926;NA;NA;NA;6;NA;99;0;36;NA;7;NA;4;21;NA;13;NA;0;NA;124;NA;4;21413;NA;55032;NA;NA;20687;NA;2457;NA;72754;3298;NA;605862;NA;498724;79889;3568;150
"31";2004;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"32";2004;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"33";2004;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"34";2004;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"35";2004;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"36";2004;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"37";2004;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"38";2004;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"39";2004;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"40";2004;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10";2004;4;2863;NA;30819;853;105555;NA;1273;NA;NA;NA;NA;18;NA;43323;12516;187;NA;339;NA;NA;742;NA;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7353;NA;NA;9676;NA;NA;722;388;70;6383;2170;NA;NA;NA;NA;NA;7155;NA;NA;NA;2;NA;37;0;5;NA;3;NA;1;2;NA;5;NA;0;NA;69;NA;0;5407;NA;27010;NA;NA;10819;NA;652;NA;8304;348;NA;172402;NA;145655;24672;767;70
"20";2004;4;1554;NA;23902;690;45919;NA;619;NA;NA;NA;NA;6;NA;17304;4866;219;NA;244;NA;NA;512;NA;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5237;NA;NA;7759;NA;NA;280;565;39;3760;976;NA;NA;NA;NA;NA;5205;NA;NA;NA;1;NA;18;4;4;NA;1;NA;1;3;NA;0;NA;0;NA;16;NA;0;4023;NA;8951;NA;NA;4918;NA;499;NA;7312;174;NA;98783;NA;76335;14516;419;56
"30";2004;4;4307;NA;102067;2225;139728;NA;5341;NA;NA;NA;NA;5;NA;83406;9678;846;NA;432;NA;NA;767;NA;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23368;NA;NA;33246;NA;NA;1032;1441;311;11337;5539;NA;NA;NA;NA;NA;31803;NA;NA;NA;4;NA;47;0;5;NA;4;NA;0;3;NA;18;NA;0;NA;37;NA;8;11883;NA;16684;NA;NA;3679;NA;1109;NA;61147;2921;NA;339470;NA;281164;42485;2382;15
"99";2004;4;8724;NA;156788;3768;291202;NA;7233;NA;NA;NA;NA;29;NA;144033;27060;1252;NA;1015;NA;NA;2021;NA;99;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35958;NA;NA;50681;NA;NA;2034;2394;420;21480;8685;NA;NA;NA;NA;NA;44163;NA;NA;NA;7;NA;102;4;14;NA;8;NA;2;8;NA;23;NA;0;NA;122;NA;8;21313;NA;52645;NA;NA;19416;NA;2260;NA;76763;3443;NA;610655;NA;503154;81673;3568;141
"31";2004;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"32";2004;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"33";2004;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"34";2004;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
